City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
370,South Lake Tahoe,38.93,-119.98,73.4,15,1,17.22,US,1593805914
371,Busko-Zdrój,50.47,20.72,66.0,87,100,7.74,PL,1593805914
372,Khartoum,15.55,32.53,95.0,28,92,8.05,SD,1593805914
373,Spassk-Ryazanskiy,54.41,40.38,71.01,73,88,8.01,RU,1593805914
374,Cornwall,45.02,-74.73,86.0,37,1,6.93,CA,1593805914
375,Fort-Shevchenko,44.51,50.26,79.12,42,0,12.03,KZ,1593805914
376,Huangmei,30.19,116.03,74.89,91,97,4.92,CN,1593805915
377,Santa Cruz,30.42,-9.6,75.2,64,0,10.29,MA,1593805810
378,Norcasia,5.58,-74.89,83.89,59,44,3.13,CO,1593805915
379,Puerto Madero,14.72,-92.42,84.2,70,75,5.19,MX,1593805915
380,Sanmenxia,34.77,111.18,73.83,77,88,7.43,CN,1593805915
381,Tupanciretã,-29.08,-53.84,48.42,73,0,3.13,BR,1593805915
382,Keminmaa,65.86,24.82,51.8,76,75,20.8,FI,1593805916
383,Denpasar,-8.65,115.22,78.8,100,20,12.75,ID,1593805916
384,Amapá,1.0,-52.0,79.86,93,3,4.16,BR,1593805818
385,Biak,-0.91,122.88,75.02,86,100,5.99,ID,1593805916
386,Båtsfjord,70.63,29.72,48.2,87,94,3.36,NO,1593805916
387,Lázaro Cárdenas,17.96,-102.2,87.89,54,52,8.19,MX,1593805916
388,Yukamenskoye,57.89,52.24,59.27,88,56,4.12,RU,1593805916
389,Klaksvík,62.23,-6.59,48.2,70,9,11.41,FO,1593805917
390,Seoul,37.57,126.98,68.0,94,90,3.83,KR,1593805861
391,Terra Santa,-2.1,-56.49,86.81,68,47,3.74,BR,1593805917
392,Nome,64.5,-165.41,48.0,100,90,8.05,US,1593805917
393,Mandlā,22.6,80.38,82.92,71,91,1.28,IN,1593805917
394,Manta,-0.95,-80.73,80.6,74,75,6.93,EC,1593805917
395,Korop,51.57,32.96,69.24,81,0,6.49,UA,1593805918
396,Mananjary,-21.22,48.33,66.56,89,19,3.89,MG,1593805918
397,Smithers,54.78,-127.17,53.6,76,90,3.36,CA,1593805918
398,Tūkrah,32.53,20.58,74.5,84,0,4.94,LY,1593805918
399,Sarandi,-23.44,-51.87,59.41,66,0,3.29,BR,1593805918
400,Dawson Creek,55.77,-120.24,53.6,87,90,13.87,CA,1593805918
401,Arlit,18.74,7.39,96.33,9,2,18.7,NE,1593805918
402,Harrison,30.41,-89.04,90.0,52,1,5.82,US,1593805730
403,Brønnøysund,65.46,12.2,53.6,66,21,11.41,NO,1593805919
404,Santa Rosalía,27.32,-112.28,85.68,59,0,8.75,MX,1593805919
405,Morón,-34.65,-58.62,59.0,51,100,11.41,AR,1593805635
406,Yulara,-25.24,130.99,51.8,50,88,9.17,AU,1593805919
407,Beauceville,46.22,-70.78,82.0,37,92,1.54,CA,1593805919
408,Normandin,48.83,-72.53,78.8,36,75,8.05,CA,1593805920
409,Makkah al Mukarramah,21.43,39.83,91.63,15,24,7.61,SA,1593805920
410,Yatou,37.15,122.38,64.96,93,60,1.21,CN,1593805920
411,Layou,13.2,-61.27,84.2,79,20,10.29,VC,1593805920
412,Ostrovnoy,68.05,39.51,56.91,65,100,13.35,RU,1593805920
413,Bijie,27.31,105.29,66.92,94,100,3.87,CN,1593805920
414,Waipawa,-41.41,175.52,50.0,81,0,10.29,NZ,1593805920
415,Arkadak,51.93,43.5,69.3,67,12,4.5,RU,1593805921
416,Vostok,46.49,135.88,52.7,81,1,4.76,RU,1593805921
417,Sinop Province,41.77,34.87,66.6,80,0,2.28,TR,1593805921
418,Santiago,-33.46,-70.65,62.6,39,20,3.36,CL,1593805778
419,Skagen,57.72,10.58,61.0,74,100,14.0,DK,1593805921
420,Carlsbad,33.16,-117.35,84.0,64,1,12.75,US,1593805921
421,Ankola,14.67,74.3,78.31,84,66,6.69,IN,1593805922
422,Owando,-0.48,15.9,75.07,85,100,3.02,CG,1593805922
423,Brisbane,-27.47,153.03,57.2,47,0,6.93,AU,1593805854
424,Port Macquarie,-31.43,152.92,42.01,98,2,9.48,AU,1593805922
425,Şırnak,37.52,42.46,72.39,22,0,4.21,TR,1593805922
426,Bubaque,11.28,-15.83,81.43,82,45,11.43,GW,1593805923
427,Laguna,38.42,-121.42,82.0,44,1,9.17,US,1593805923
428,Kutum,14.2,24.67,77.56,52,100,12.03,SD,1593805923
429,Gayéri,12.65,0.49,88.57,51,79,11.32,BF,1593805923
430,Novikovo,51.15,37.89,71.15,71,4,3.89,RU,1593805923
431,Kirensk,57.79,108.11,60.93,51,14,6.93,RU,1593805923
432,Srednekolymsk,67.45,153.68,44.22,90,100,14.43,RU,1593805924
433,Caucaia,-3.74,-38.65,84.2,62,20,16.11,BR,1593805924
434,Kindersley,51.47,-109.17,73.0,43,5,13.87,CA,1593805924
435,Bosaso,11.28,49.18,95.76,35,54,23.44,SO,1593805924
436,Praia,14.92,-23.51,82.4,65,20,14.99,CV,1593805924
437,Naryan-Mar,67.67,53.09,55.42,84,0,5.99,RU,1593805925
438,Kizema,61.11,44.83,60.08,96,21,4.68,RU,1593805925
439,Piet Retief,-27.01,30.81,51.1,88,70,1.16,ZA,1593805925
440,Aykhal,66.0,111.5,48.2,67,0,10.16,RU,1593805925
441,Los Llanos de Aridane,28.66,-17.92,73.4,73,40,19.46,ES,1593805925
442,Del Rio,29.36,-100.9,93.2,49,1,11.41,US,1593805811
443,Hasilpur,29.71,72.56,104.47,19,0,12.3,PK,1593805926
444,Chālūs,36.66,51.42,75.2,83,40,2.24,IR,1593805926
445,Mandera,3.94,41.87,83.12,43,100,19.42,KE,1593805926
446,Margate,51.38,1.39,64.0,69,97,3.0,GB,1593805926
447,Fortuna,40.6,-124.16,66.99,67,90,14.99,US,1593805926
448,San Miguel,13.48,-88.18,91.4,52,0,2.24,SV,1593805926
449,Dekar,-21.53,21.93,53.46,40,0,6.46,BW,1593805927
450,Gudāri,19.35,83.78,81.09,85,100,0.72,IN,1593805927
451,Okitipupa,6.5,4.78,75.16,95,100,3.85,NG,1593805927
452,Arrondissement de Pontivy,48.0,-3.0,64.0,72,75,9.17,FR,1593805927
453,Coaldale,49.72,-112.62,69.8,46,20,4.7,CA,1593805927
454,Saldanha,-33.01,17.94,51.8,76,0,2.24,ZA,1593805927
455,Buala,-8.14,159.59,79.61,80,46,6.15,SB,1593805927
456,Mlonggo,-6.53,110.7,75.63,79,0,7.09,ID,1593805928
457,Masvingo,-20.06,30.83,54.27,55,0,5.44,ZW,1593805928
458,Tari,12.41,4.49,94.1,38,66,10.63,NG,1593805928
459,Folldal,62.13,10.0,40.84,73,55,2.89,NO,1593805928
460,Narsaq,60.92,-46.05,68.0,18,20,8.05,GL,1593805928
461,Ludvika,60.15,15.19,57.2,58,18,9.17,SE,1593805709
462,Rawson,-43.3,-65.1,48.63,56,47,10.38,AR,1593805928
463,San Patricio,19.22,-104.7,87.8,70,75,23.04,MX,1593805929
464,Teya,60.38,92.63,67.46,57,3,1.92,RU,1593805929
465,Harrisonburg,38.45,-78.87,91.99,35,1,0.76,US,1593805748
466,Yar-Sale,66.83,70.83,51.91,95,4,1.72,RU,1593805929
467,Numan,9.47,12.03,78.82,81,100,2.86,NG,1593805929
468,Chiredzi,-21.05,31.67,62.46,49,0,4.5,ZW,1593805929
469,San Martino Buon Albergo,45.42,11.1,75.2,57,40,6.93,IT,1593805929
470,Lüderitz,-26.65,15.16,73.4,38,0,10.29,NA,1593805930
471,Olafsvik,64.89,-23.71,51.85,67,66,5.37,IS,1593805930
472,Ilulissat,69.22,-51.1,48.2,57,20,4.7,GL,1593805930
473,Jiangyou,31.77,104.72,73.54,79,97,3.98,CN,1593805930
474,Coracora,-15.03,-73.78,60.89,29,0,8.48,PE,1593805930
475,Harwich,51.94,1.28,63.0,69,100,15.01,GB,1593805931
476,Grand Baie,-20.02,57.58,72.0,60,91,5.99,MU,1593805931
477,Aracati,-4.56,-37.77,80.73,74,17,10.42,BR,1593805843
478,Carutapera,-1.2,-46.02,82.08,76,90,7.83,BR,1593805931
479,Timizart,36.8,4.27,69.26,89,25,6.71,DZ,1593805931
480,Jardim,-21.48,-56.14,71.94,47,0,2.75,BR,1593805932
481,Pengcheng,36.43,114.17,73.22,75,100,2.75,CN,1593805932
482,Thio,-21.62,166.22,57.2,93,20,2.24,NC,1593805932
483,Hīt,33.64,42.83,88.36,14,0,3.24,IQ,1593805932
484,Tambovka,50.1,128.05,69.8,73,40,4.47,RU,1593805932
485,Macusani,-14.08,-70.43,54.91,32,0,4.05,PE,1593805932
486,Mariental,-24.63,17.97,56.46,35,0,10.71,NA,1593805933
487,Kamina,-8.74,24.99,63.68,45,0,5.21,CD,1593805865
488,Sinnamary,5.38,-52.95,82.42,75,52,10.2,GF,1593805933
489,Qaqortoq,60.72,-46.03,68.0,18,20,8.05,GL,1593805933
490,Trabzon Province,40.92,39.83,78.8,74,75,6.93,TR,1593805933
491,Mabaruma,8.2,-59.78,78.76,93,100,6.13,GY,1593805933
492,Coos Bay,43.37,-124.22,69.01,67,90,11.41,US,1593805933
493,Kalmunai,7.42,81.82,79.83,80,89,8.86,LK,1593805933
494,Asău,46.43,26.4,66.0,90,100,4.83,RO,1593805934
495,Gamboma,-1.88,15.86,83.12,52,100,2.46,CG,1593805934
496,Haines Junction,60.75,-137.51,71.46,24,100,3.49,CA,1593805934
497,Puerto Baquerizo Moreno,-0.9,-89.6,75.2,78,75,16.11,EC,1593805934
498,Petropavlivka,48.46,36.44,72.54,68,0,7.9,UA,1593805935
499,Dinagat,9.96,125.59,82.31,78,44,9.44,PH,1593805935
500,Koungou,-12.73,45.2,77.0,69,47,11.41,YT,1593805935
501,Tiznit Province,29.58,-9.5,80.04,38,0,3.22,MA,1593805935
502,Japura,-0.32,102.35,73.81,98,97,2.53,ID,1593805935
503,Rocha,-34.48,-54.33,50.67,79,75,5.84,UY,1593805935
504,Payakumbuh,-0.22,100.63,70.52,89,100,0.83,ID,1593805935
505,Aloleng,16.13,119.78,81.54,80,77,7.38,PH,1593805936
506,Vila,42.03,-8.16,69.01,64,4,5.82,PT,1593805936
507,Grand Gaube,-20.01,57.66,72.0,60,95,5.99,MU,1593805936
508,Coquimbo,-29.95,-71.34,55.4,87,0,12.75,CL,1593805687
509,Province of Mantua,45.17,10.78,73.99,67,100,3.0,IT,1593805936
510,Yaan,7.38,8.57,74.59,93,100,10.02,NG,1593805936
511,Sampang,-7.19,113.24,77.94,76,21,14.43,ID,1593805937
512,Jacareacanga,-6.22,-57.75,92.61,41,63,3.94,BR,1593805937
513,Atbasar,51.8,68.33,59.97,88,96,11.81,KZ,1593805937
514,Rāwatbhāta,24.93,75.58,84.87,60,100,12.12,IN,1593805937
515,Amarante do Maranhão,-5.57,-46.74,87.28,47,0,2.77,BR,1593805937
516,Levin,-40.63,175.28,48.0,90,100,4.83,NZ,1593805938
517,Vavoua,7.38,-6.48,73.63,95,14,3.4,CI,1593805938
518,Lulindi,-10.82,39.13,64.38,89,1,4.41,TZ,1593805938
519,Ellisras,-23.66,27.74,58.93,33,0,9.33,ZA,1593805938
520,Kikwit,-5.04,18.82,80.04,39,11,1.88,CD,1593805938
521,Dibulla,11.27,-73.31,89.19,62,9,4.81,CO,1593805938
522,Nānākuli,21.39,-158.15,82.4,61,40,6.93,US,1593805939
523,Maltahöhe,-24.83,16.98,54.16,38,0,9.15,NA,1593805939
524,Blagoyevo,63.37,47.92,60.76,72,69,3.91,RU,1593805939
525,Kyra,49.58,111.98,55.69,81,25,4.56,RU,1593805939
526,San Policarpo,12.18,125.51,79.59,83,97,4.27,PH,1593805940
527,Half Moon Bay,37.46,-122.43,70.0,72,5,9.17,US,1593805648
528,Pudozh,61.81,36.53,55.29,77,94,4.21,RU,1593805940
529,Wangqing,43.32,129.76,53.82,88,8,1.1,CN,1593805940
530,Verkhnyaya Inta,65.98,60.31,56.43,72,98,8.19,RU,1593805940
531,Huallanca,-9.9,-76.94,60.39,32,0,8.37,PE,1593805940
532,De Aar,-30.65,24.01,44.96,48,0,2.84,ZA,1593805941
533,Alta,69.97,23.27,55.4,62,92,14.99,NO,1593805941
534,Genhe,50.78,121.52,55.22,83,0,2.21,CN,1593805941
535,Labuhan,-6.88,112.21,76.91,82,44,7.29,ID,1593805941
536,Siniscola,40.57,9.69,77.0,47,0,11.41,IT,1593805941
537,Lisala,2.15,21.52,74.43,83,75,1.63,CD,1593805942
538,Kpandae,8.47,-0.01,78.22,83,9,8.21,GH,1593805942
539,Póvoa de Varzim,41.38,-8.76,70.0,72,0,12.75,PT,1593805942
540,Roald,62.58,6.13,51.8,62,4,5.82,NO,1593805942
541,Tornio,65.85,24.15,51.8,76,75,20.8,FI,1593805942
542,Fergus Falls,46.28,-96.08,86.0,58,40,8.05,US,1593805700
543,Belmopan,17.25,-88.77,87.8,66,75,6.93,BZ,1593805943
544,Vicuña,-30.03,-70.71,55.4,87,0,12.75,CL,1593805943
545,Trincomalee,8.57,81.23,81.59,78,94,16.08,LK,1593805943
546,São José da Coroa Grande,-8.9,-35.15,76.8,75,7,7.0,BR,1593805943
547,Zheleznodorozhnyy,55.75,38.0,66.2,93,40,4.47,RU,1593805671
548,Naze,28.37,129.48,80.6,100,90,9.17,JP,1593805944
549,Moerai,-22.43,-151.33,75.63,87,28,11.52,PF,1593805944
550,Puerto Escondido,15.85,-97.07,84.2,62,75,6.93,MX,1593805944
551,Rochegda,62.8,43.25,62.4,86,100,6.33,RU,1593805944
552,Abu Dhabi,24.47,54.37,95.0,56,0,5.82,AE,1593805934
